Date,Close/Last,Volume,Open,High,Low
04/29/2022,4.974,N/A,4.9425,4.9798,4.8601
04/28/2022,4.939,N/A,4.9425,4.9422,4.939
04/27/2022,4.9655,N/A,4.9651,4.9689,4.9655
04/26/2022,4.9992,N/A,4.9989,5.00,4.9992
04/25/2022,4.8782,N/A,4.8766,4.8782,4.8774
04/22/2022,4.7997,N/A,4.622,4.8382,4.6214
04/21/2022,4.6225,N/A,4.6225,4.6225,4.6225
04/20/2022,4.6224,N/A,4.6224,4.6226,4.6224
04/19/2022,4.6663,N/A,4.6675,4.6679,4.6663
04/18/2022,4.6536,N/A,4.6527,4.654,4.6536
04/15/2022,4.6971,N/A,4.7013,4.7028,4.697
04/14/2022,4.7026,N/A,4.7013,4.7028,4.7026
04/13/2022,4.6915,N/A,4.6899,4.6923,4.6915
04/12/2022,4.6772,N/A,4.6944,4.6965,4.6221
04/11/2022,4.6957,N/A,4.6944,4.6965,4.6957
04/08/2022,4.7003,N/A,4.7524,4.7931,4.6936
04/07/2022,4.7534,N/A,4.7524,4.7534,4.7529
04/06/2022,4.7178,N/A,4.6506,4.7257,4.6478
04/05/2022,4.6523,N/A,4.6506,4.6523,4.6508
04/04/2022,4.5933,N/A,4.5928,4.5946,4.5933
04/01/2022,4.6594,N/A,4.739,4.7408,4.6529
03/31/2022,4.7395,N/A,4.739,4.74,4.7395
03/30/2022,4.7709,N/A,4.7685,4.7709,4.7698
03/29/2022,4.7582,N/A,4.7675,4.7846,4.7163
03/28/2022,4.7679,N/A,4.7675,4.7679,4.7659
03/25/2022,4.7402,N/A,4.8253,4.8298,4.7302
03/24/2022,4.8273,N/A,4.8253,4.8278,4.8271
03/23/2022,4.826,N/A,4.8258,4.827,4.826
03/22/2022,4.9108,N/A,4.9094,4.9109,4.9106
03/21/2022,4.9365,N/A,4.9354,4.9365,4.9352
03/18/2022,5.0198,N/A,5.039,5.0754,4.9929
03/17/2022,5.0403,N/A,5.039,5.0404,5.0403
03/16/2022,5.0775,N/A,5.0757,5.0775,5.0771
03/15/2022,5.1641,N/A,5.1631,5.1641,5.1638
03/14/2022,5.1229,N/A,5.1193,5.1229,5.1208
03/11/2022,5.075,N/A,5.011,5.082,4.9839
03/10/2022,5.0115,N/A,5.0123,5.076,5.0107
03/09/2022,5.0128,N/A,5.0599,5.0603,4.9858
03/08/2022,5.0603,N/A,5.1115,5.1119,5.0464
03/07/2022,5.112,N/A,5.062,5.1147,5.029
03/03/2022,5.0294,N/A,5.0995,5.114,5.0203
03/02/2022,5.099,N/A,5.1595,5.2221,5.0868
03/01/2022,5.1605,N/A,5.1605,5.1605,5.1605
02/28/2022,5.1601,N/A,5.1623,5.1638,5.1601
02/27/2022,5.1638,N/A,5.1638,5.1638,5.1638
02/25/2022,5.1628,N/A,5.1231,5.18,5.08
02/24/2022,5.1236,N/A,5.1236,5.1236,5.1236
02/23/2022,5.0102,N/A,5.0583,5.0621,4.9941
02/22/2022,5.0587,N/A,5.1036,5.108,5.0448
02/21/2022,5.1046,N/A,5.1385,5.154,5.0756
02/18/2022,5.1367,N/A,5.1718,5.1766,5.1105
02/17/2022,5.1728,N/A,5.1365,5.1832,5.1251
