Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,DOW.N,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
9/14/2022 17:00,312.71,327.46,107.08,44.2,116.25,112.15,29.38,46.91,87.04,163.33,157.06,41.22,277.63,34.75,256.9,514.64,60.64,164.88,252.5,180.78,160.91,138.59,128.07,117.96,155.14,134.65,184.71,227.15,199.71,163.11,148.83
9/14/2022 18:00,311.1,326.16,106.51,43.94,115.75,111.98,29.18,46.88,86.63,162.27,155.78,41.33,275.74,34.62,255.88,510.19,60.69,163.96,250.79,179.43,159.72,138.54,127.5,117.42,154.33,134.78,183.97,226.5,198.61,162.63,148.71
9/14/2022 19:00,310.7,325.37,106.34,43.79,115.63,111.83,29.125,46.91,86.77,162.18,155.33,41.345,275,34.76,255.72,507.6,60.65,164.57,250.78,178.82,159.28,138.32,127.42,117.3,154.115,134.69,183.07,226.98,198.57,162.5,148.81
9/14/2022 20:00,312.04,327.26,106.99,43.99,116.11,112.51,29.19,47.08,86.95,163.25,156.29,41.28,276.3,34.76,255.68,509.77,60.79,164.66,252.25,179.96,160.24,138.53,127.67,117.49,155.31,134.92,184.65,228.21,199.38,163.2,149.25
9/14/2022 21:00,312.06,327.26,107,43.96,116.12,112.5,29.18,47.07,86.95,163.27,156.3,41.28,276.34,34.77,255.72,509.77,60.79,164.66,252.22,179.97,160.28,138.51,127.69,117.53,155.31,134.92,184.65,228.12,199.41,163.24,149.26
9/15/2022 15:00,311.67,331.22,105.85,43.53,117.51,112,28.86,47.08,87.32,159.88,157.23,41.01,274.74,34.66,254.53,524.54,60.06,165.77,245.64,178.36,154.94,137.96,125.39,117.72,152.06,134.14,184.53,228.22,197.4,164.82,149.98
9/15/2022 16:00,310.7,331.85,105.77,43.39,117.66,111.97,28.875,46.95,86.65,160.15,156.77,40.74,272.84,34.295,253.59,520.55,59.65,164.9,245.83,177.63,155.93,136.9,125.36,116.97,152.64,133.73,183.09,227.43,196.31,164.36,149.86
9/15/2022 17:00,311.4,332.81,106.05,43.62,118.27,112.49,29.005,47.29,86.83,160.77,157.18,41.03,273.48,34.37,253.85,521.53,59.7,165.08,246.55,177.915,156.95,137.09,125.31,117.24,153.23,133.35,183.31,227.7,196.56,165.04,149.02
9/15/2022 18:00,312.45,333.59,106.07,43.725,118.97,112.43,29.08,47.41,86.98,161.37,157.72,41.16,273.33,34.3,254.16,527.37,59.66,165.85,247.03,178.31,156.62,137.49,125.6,117.41,153.42,133.93,184.13,228.87,196.58,164.93,152.36
9/15/2022 19:00,311,332.55,105.45,43.49,118.51,111.62,28.875,47.19,86.83,160.34,156.87,41.06,272.255,34.245,253.16,525.04,59.55,165.16,245.6,177.18,155.84,137.48,125.38,116.88,152.39,133.19,182.99,228.17,195.53,164.41,151.08
9/15/2022 20:00,310.37,331.6,105.49,43.3,117.86,110.77,28.845,46.91,86.76,160.64,156.15,41.02,271.64,34.22,253.51,523.14,59.525,165.01,245.33,176.83,154.78,137.45,125.49,116.4,152.35,133.4,182.5,227.64,195.3,164.16,149.89
9/15/2022 21:00,310.36,331.62,105.5,43.29,117.87,110.77,28.84,46.91,86.75,160.62,156.13,41.03,271.54,34.23,253.47,522.91,59.53,165.08,245.38,176.86,154.78,137.44,125.49,116.42,152.37,133.47,182.49,227.66,195.37,164.16,149.78
9/16/2022 15:00,306.33,323,104.45,42.8,116.28,108.36,28.78,46.26,86.94,158.65,152.78,41.005,271.64,34.34,253.47,520.235,59.475,166.29,242.42,176.04,150.52,137.72,124.81,116.28,148.99,132.57,179.2,227.65,192.73,162.32,143.69
9/16/2022 16:00,306.83,324.19,104.38,43.02,116.63,107.99,28.835,46.03,87.06,157.77,152.84,41.085,271.85,34.35,253.1,520.705,59.41,166.38,244.14,176.62,151.05,138.03,125.69,116.37,149.87,133.56,178.62,227.8,192.46,162.96,143.61
9/16/2022 17:00,306.43,323.7,104.34,42.98,116.46,108.24,28.855,45.81,87.3,155.79,152.38,41.27,272.75,34.24,252.95,518.9,59.27,166.58,243.19,175.69,150.76,138.39,125.79,116.27,149.41,133.85,178.42,228.43,192.39,161.93,143.695
9/16/2022 18:00,306.0092,322.84,103.89,42.895,116.07,107.52,29.075,45.76,87.115,156.38,151.95,41.2,273.32,34.15,253.43,517.555,59.21,166.5,242.43,175.61,149.96,138.51,125.89,116.27,149.32,133.91,178.17,228.23,191.83,161.68,143.22
9/16/2022 19:00,307.5,324.8,104.19,43.19,116.66,107.88,29.215,46.25,87.55,156.78,152.09,41.435,275.59,34.24,254.61,520.98,59.52,166.9,243.75,176.64,151.16,138.76,126.71,116.57,150.51,134.39,178.95,230.08,192.66,161.71,143.89
9/16/2022 20:00,308.01,325.83,104.12,43.28,117.08,108.26,29.24,46.42,87.65,156.6,153.03,41.26,275.64,34.28,254.9,521.02,59.51,167.48,244.75,177.35,151.49,138.19,127.23,116.5,150.44,133.19,179.47,231.19,193.18,162.27,144.36
9/16/2022 21:00,308.05,326.21,104.12,43.3,117.08,108.25,29.24,46.42,87.72,156.45,153.08,41.25,275.97,34.27,254.91,521.02,59.54,167.6,244.74,177.35,151.51,138.28,127.27,116.61,150.7,133.19,179.47,231.14,193.3,162.33,144.29
9/19/2022 15:00,308.6942,328.04,106.15,43.27,118.29,108.23,29.37,46.53,86.34,155.52,154.01,40.99,280.08,34.07,256.13,517.69,59.65,165.44,243.61,177.73,152.19,138.18,127.64,116.3,152.09,133.61,181.74,229.5,192.93,163.53,145.8
9/19/2022 16:00,307.53,326.37,105.78,42.87,117.31,107.94,28.935,46.24,86.36,155.3,153.71,40.72,278.14,33.765,255.51,518.28,59.51,165.13,241.7,177.17,151.11,137.86,126.91,115.56,151.93,132.92,180.7,229.38,191.73,163.37,144.61
9/19/2022 17:00,308.5364,326.755,106.18,43.06,117.42,108.53,29.21,46.42,86.17,155.7,154.38,40.92,278.96,34.04,256.22,519.83,59.88,165.48,242.58,178.06,151.87,138.12,127.22,116.09,153.16,133.25,181.35,230.1,192.78,163.8,145.07
9/19/2022 18:00,307.89,326.15,106.35,43.01,116.99,107.99,29.215,46.42,86.42,155.78,153.68,40.92,278.31,33.91,255.69,519.98,59.72,165.65,242.35,177.59,150.55,137.88,126.63,115.76,152.96,133.46,180.92,229.39,191.59,163.42,144.14
9/19/2022 19:00,308.085,326.47,106.37,43.08,117.27,108.32,29.215,46.51,86.08,155.75,154.08,40.99,278.32,33.85,255.81,520.31,59.83,165.32,243.04,177.67,151.44,137.65,126.6,115.7,153.09,133.46,181.4,229.1,192.09,163.1,143.97
9/19/2022 20:00,310.15,328.66,107.22,43.32,118.17,109.2,29.44,46.75,86.65,156.9,155.37,41.24,280.52,34.15,257.01,523.62,60,166.28,244.58,178.63,152.79,138,127.72,116.64,154.54,134.37,182.1,230.76,193.22,164.25,144.89
9/19/2022 21:00,310.15,328.66,107.21,43.3,118.16,109.17,29.44,46.74,86.64,156.9,155.36,41.24,280.42,34.15,257.01,523.55,59.99,166.28,244.52,178.63,152.83,137.99,127.73,116.64,154.48,134.33,182.11,230.76,193.13,164.29,144.88
9/20/2022 15:00,306.82,322.77,103.29,42.62,116.78,107.36,29,45.71,86.39,154.92,153.41,40.61,276.27,33.77,254.58,521.29,59.65,164.97,242.79,176.47,150.9,137.48,125.91,116.41,155.4,133.45,178.21,227.64,191.93,161.11,145.87
9/20/2022 16:00,307.63,324.38,103.67,42.65,116.73,108.25,29.05,45.91,86.28,154.56,154.17,40.73,275.79,34.02,254.55,523.11,59.74,165.3,243.31,176.62,151.43,137.76,126.17,116.19,157.83,133.67,178.86,228.85,192.64,160.52,147
9/20/2022 17:00,306.705,322.28,102.85,42.52,116.09,107.84,28.895,45.98,86.03,155.53,153.69,40.61,274.53,33.93,254.07,522.5,59.62,164.87,241.96,176.69,150.56,137.43,126.03,115.82,157.06,133.09,178.12,228.03,192.26,159.48,146.76
9/20/2022 18:00,304.72,320.22,101.78,42.29,114.76,106.96,28.77,45.75,85.73,155.49,152.24,40.525,272.32,33.71,253.16,518.78,59.33,164.675,239.88,175.15,149,136.86,125.57,114.91,155.61,132.58,176.75,226.89,190.38,158.95,145.34
9/20/2022 19:00,305.95,321.5,102.53,42.48,115.51,107.64,28.955,45.85,85.86,155.58,152.9,40.63,273.19,33.84,253.96,520.97,59.7,164.82,241.47,176.24,150.28,137.4,125.89,115.64,156.415,133.32,177.21,227.16,191.56,159.98,146.16
9/20/2022 20:00,307.04,323.38,102.44,42.585,115.93,107.6,28.97,46.1,86.03,156.33,153.5,40.6,274.18,33.99,255.46,522.93,59.91,165.02,242.46,176.99,149.82,137.5,126.3,116.53,156.9,133.59,177.97,227.71,192.2,161.02,145.95
9/20/2022 21:00,307.02,323.26,102.42,42.58,115.83,107.57,28.96,46.09,86,156.28,153.48,40.59,274.17,33.99,255.4,522.8,59.9,164.97,242.45,177.01,149.8,137.5,126.3,116.52,156.9,133.55,177.99,227.71,192.07,160.95,145.94
9/21/2022 15:00,308.46,325.94,103.22,42.58,115.39,105.9,29.19,46.02,86.03,157.17,153.32,40.24,278.19,34.25,256.07,524.49,60.49,166.13,243.83,178.67,151.185,137.44,127.34,117.69,156.46,135.86,178.34,230,191.29,161.02,147.53
9/21/2022 16:00,308.4,326.59,102.55,42.59,115.64,106.44,29.18,46.25,86.07,158.05,153.77,40.15,278.84,34.21,255.64,522.49,60.43,166.01,244.5,178.11,151.08,137.5,127.22,117.58,156.3,136.88,177.5,229.58,191.29,160.73,147.92
9/21/2022 17:00,308,326.75,102.43,42.54,115.05,106.65,29.09,45.92,85.945,157.87,153.3,40.13,279.17,34.15,255.79,518.67,60.4,165.77,245.03,178.08,150.8,137.56,127.39,117.25,157.095,137.11,177.01,229.04,191.28,160.57,147.42
9/21/2022 18:00,308.71,329.13,102.76,42.67,115.7,107.19,29.3,46.03,85.99,157.98,153.77,40.31,279.5,34.23,255.51,519.55,60.41,165.48,246.11,178.53,151.27,137.53,127.3,117.52,157.88,137.15,177.4,229.21,191.51,160.81,147.81
9/21/2022 19:00,308.63,327.24,102.72,42.58,115.51,107.52,29.33,45.98,85.8,157.95,152.83,40.11,277.85,34.21,255,522.81,60.39,165.87,246.265,178.54,152.04,137.39,127.38,117.14,158.34,136.76,177.03,229.28,191.68,160.37,148.81
9/21/2022 20:00,301.79,320.64,99.79,41.58,112.49,104.5,28.47,44.97,84.52,154.99,148.71,39.49,271.68,33.43,251.08,512.02,59.4,163.24,238.96,174.29,147.64,135.71,124.95,114.83,153.71,134.76,171.88,224.4,187.02,157.04,143.24
9/21/2022 21:00,301.81,320.71,99.79,41.59,112.49,104.49,28.47,44.98,84.53,155.01,148.71,39.48,271.57,33.43,251.08,512.08,59.4,163.28,238.95,174.3,147.63,135.73,124.93,114.81,153.72,134.77,171.95,224.46,187.02,157.06,143.29
9/22/2022 15:00,300.5301,314.9,98.35,41.35,111.62,102.59,28.115,45.1,86.69,155.88,144.56,39.855,268.55,33.02,248.45,513.55,59.41,165.93,239.59,173.01,150.92,136.31,125.4,114.34,151.77,133.24,171.03,227.12,185.81,155.93,139.14
9/22/2022 16:00,300.52,313.38,98.18,41.28,111.21,102.75,28.18,45.01,87.24,155.94,143.32,40.135,268.67,33.12,248.31,514.55,59.43,166.28,241.12,173.17,150.02,136.27,125.21,113.82,151.83,133.12,170.95,228.06,185.07,156.77,139.4
9/22/2022 17:00,301.17,313.25,98.5,41.3,111.5,102.69,28.235,45.04,87.97,156.28,143.53,40.09,269.13,33.24,248.93,516.64,59.61,166.72,240.32,173.83,150.25,136.7,125.83,114.43,152.56,133.37,171.23,228.08,186,157.04,139.22
9/22/2022 18:00,301.65,313.53,98.63,41.42,111.81,102.9,28.235,45.1,87.73,156.15,143.55,40.33,270.41,33.26,248.78,517.83,59.58,166.87,241.36,174.395,150.3,136.74,125.9,114.46,152.7,133.53,171.86,228.55,185.92,157.36,139.19
9/22/2022 19:00,301.69,313.71,98.31,41.28,111.8,102.35,28.155,44.91,88.03,156.43,143.7,40.245,269.68,33.38,248.56,519.82,59.48,166.98,241.71,173.61,150.03,136.55,126.08,114.66,152.82,133.64,170.93,228.96,186.19,157.32,139.12
9/22/2022 20:00,300.53,312.74,98.55,41.14,111.19,102.16,28.06,44.76,87.51,154.84,143.03,39.935,268.98,33.3,247.92,517.23,59.24,166.12,240.78,173.22,150.1,136.19,125.31,114.12,152.7,133.37,170.55,227.74,185.7,157,138.67
9/22/2022 21:00,300.52,312.92,98.55,41.15,111.21,102.16,28.07,44.77,87.51,154.89,143.03,39.93,269.14,33.32,247.94,517.46,59.26,166.18,240.98,173.25,150.15,136.21,125.31,114.14,152.74,133.39,170.55,227.75,185.79,157,138.71
9/23/2022 15:00,295.95,301.56,96.51,40.89,108.11,99.69,27.525,43.27,87.1,146.17,139.94,39.55,268.7,32.77,247.56,511.7,58.685,166.78,240.16,173.21,145.94,136.1,123.65,113.15,149.96,130.69,164.755,226.64,183.14,155.91,131.65
9/23/2022 16:00,295.12,299.56,96.2,40.6,107.59,99.66,27.38,43.299,86.73,146.45,139.98,39.24,269.18,32.78,247.2,509.87,58.66,166.16,238.23,172.65,145.9,135.28,123.28,113.13,150.26,130.19,163.54,226.33,183.01,155.9,130.88
9/23/2022 17:00,294.77,300.32,96.1,40.61,107.94,99.53,27.38,43.39,86.53,146.07,139.47,39.385,268.82,32.62,246.04,508.67,58.6,166.22,238.31,172.14,146.22,134.91,122.94,112.73,150.15,129.62,163.33,226.12,183.29,155.34,130.93
9/23/2022 18:00,294.615,299.16,96.07,40.46,107.88,99.67,27.325,43.53,86.64,145,139.48,39.43,269.19,32.65,245.72,510.77,58.56,166.42,237.71,170.99,146.51,135.1,122.78,112.1,149.71,129.61,162.52,226.36,183.75,155.06,130.76
9/23/2022 19:00,292.565,297.52,95.71,40.15,107.38,98.11,27.21,43.3,86.21,143.98,138.14,39.135,267.28,32.405,244.33,507.01,58.03,165.68,235.4,170.07,145.2,134.14,121.77,111.8,148.69,128.88,162.01,224.67,182.46,153.99,129.7
9/23/2022 20:00,295.93,301.99,97.04,40.67,109.21,99.57,27.525,43.91,86.79,144.8,140.35,39.56,271.07,32.84,245.95,513.97,58.6,166.86,237.97,171.4,147.08,135.63,122.75,113.11,150.53,130.155,164.24,226.98,184.1,155.5,131.28
9/23/2022 21:00,295.86,301.97,97.02,40.66,109.14,99.5,27.52,43.9,86.78,144.77,140.26,39.52,270.94,32.83,245.95,513.61,58.6,166.72,237.92,171.38,147.01,135.58,122.71,112.99,150.43,130.06,164.24,226.97,183.96,155.48,131.26
9/26/2022 15:00,295.46,299.11,96.93,41.01,108.32,99.72,27.41,43.98,86.48,143.99,139.93,39.24,271.35,32.805,245.57,508.595,58.36,166.23,240.55,171.07,148.53,136.38,123.94,113.18,152.525,131.13,165.54,228.03,183.46,151.91,129.56
9/26/2022 16:00,294.48,295.81,96.67,40.985,107.38,99,27.265,43.8,86.43,142.92,138.79,39.16,271.56,32.81,244.81,510.11,58.29,166.49,239.65,170.82,146.41,136.42,123.24,113.29,151.9,131.28,165.09,227.43,182.32,151.94,128.05
9/26/2022 17:00,293.68,295.29,96.45,40.69,107.25,98.79,27.165,43.775,86.29,142.68,138.05,38.87,268.96,32.69,244.43,510.33,58.13,165.96,239.03,170.23,146.38,135.94,122.81,112.84,151.38,130.76,164.63,227.04,181.51,151.14,128.19
9/26/2022 18:00,291.7944,293.61,96,40.4,106.46,98.37,26.865,43.295,86.12,141.84,137.11,38.65,266.5,32.45,243.33,508.07,57.71,165.33,236.98,169.02,145.38,135.24,121.76,112.31,150.11,130.73,162.54,226.3,180,150.18,127.23
9/26/2022 19:00,293.46,295.77,96.53,40.61,107.22,98.63,27.12,43.43,86.34,141.65,137.97,38.9,266.85,32.715,244.17,510.6,57.99,165.57,238.5,170.18,147.22,135.67,122.33,113.03,151.515,131.6,163.37,227.09,181.39,150.65,127.74
9/26/2022 20:00,292.72,294.7,96.15,40.59,106.8,98.18,26.95,43.38,86.36,141.1,137.53,38.94,266.88,32.7,243.76,508.69,57.88,165.81,237.46,170.08,146.38,135.76,122.01,113.06,150.75,131.43,162.65,226.85,180.6,150.52,127.44
9/26/2022 21:00,292.72,294.62,96.06,40.58,106.79,98.12,26.97,43.39,86.18,140.96,137.45,38.93,266.58,32.69,243.76,508.36,57.87,165.7,237.45,170.07,146.32,135.71,122.01,113,150.77,131.31,162.62,226.87,180.59,150.6,127.34
9/27/2022 15:00,295.15,296.36,96.5,41.15,106.98,98.82,27.03,44.12,86.96,143.65,139.7,39.515,271.9,33.07,241.39,515.505,57.69,165.95,239.6,171.61,149.49,134.99,123.15,113.77,153.46,131.76,164.02,228.91,181.64,151.64,129.75
9/27/2022 16:00,292.04,291.76,96.22,40.63,105.55,97.18,26.86,43.67,86.06,141.86,137.67,39.21,269.43,32.74,238.87,510.47,57.02,165.06,236.7,170.26,147.95,133.81,122.13,112.89,151.58,130.8,162.24,227.55,179.26,150.41,127.87
9/27/2022 17:00,291.08,290.36,95.38,40.47,105.26,96.42,26.735,43.46,85.92,141.17,137.05,39.16,268.96,32.62,238.85,507.04,56.93,164.94,235.68,169.61,147.05,133.31,122.42,112.63,151.7,131.01,161.63,226.91,178.01,150.42,126.37
9/27/2022 18:00,290.06,289.13,95.34,40.31,105.19,95.81,26.775,43.51,86,140.95,136.61,38.95,267.77,32.64,237.28,504.81,56.58,165.02,235.16,168.73,146.69,132.59,121.37,111.79,151.08,130.56,161.02,226.28,178.03,150.15,126.26
9/27/2022 19:00,291.99,291.66,96.32,40.54,106.11,96.18,26.885,43.74,86.3,141.98,137.7,38.99,268.81,32.705,238.2,511.315,56.83,165.66,236.46,170.37,147.83,132.9,121.84,112.36,152.02,131.27,162.49,226.81,178.39,151.46,127.3
9/27/2022 20:00,291.33,291.65,96.29,40.54,105.89,95.91,26.88,43.81,85.87,141.09,137.58,38.9,268.79,32.43,236.87,508.75,56.4,164.96,236.41,170.06,148.91,132.05,121.75,112.48,151.75,131.03,162.47,225.99,177.95,151.28,127.57
9/27/2022 21:00,291.3,291.38,96.29,40.52,105.85,95.85,26.89,43.79,85.84,141.02,137.49,38.89,268.69,32.43,236.7,508.37,56.38,164.94,236.41,170.07,148.89,131.98,121.74,112.41,151.76,130.95,162.44,225.99,177.87,151.24,127.51
9/28/2022 15:00,294.0873,298.12,98,41.1,107.78,98.08,26.94,45.22,86.87,144.15,138.47,39.18,277.75,32.62,236.18,507,56.1,166.67,238.89,172.41,148.72,131.65,121.72,113.97,146.22,132.17,166.06,229.71,177.96,152.42,130
9/28/2022 16:00,294.825,299.61,99.19,41.32,107.55,98.67,27.16,45.36,86.46,144.15,139.12,39.17,278.96,32.88,236.76,508.19,56.46,166.6,239.84,172.84,149.36,131.91,121.84,113.98,147.37,132.07,166.02,229.74,178.62,152.59,130.64
9/28/2022 17:00,295.78,300.49,98.78,41.29,107.95,98.87,26.98,44.91,86.85,144.35,139.43,39.33,279.14,32.97,238.13,513.82,56.865,166.92,239.99,173.13,148.3,132.55,122.59,113.75,147.76,132.89,165.79,230.86,179.49,153.31,132
9/28/2022 18:00,295.56,299.91,98.7,41.23,107.91,99.09,26.885,44.97,86.71,144.78,139.52,39.39,279.64,32.89,236.96,513.67,56.75,166.51,239.98,173.05,148.67,132.21,122.42,113.45,147.4,132.58,166.11,230.03,179.01,153.17,132.84
9/28/2022 19:00,296.03,300.21,98.76,41.32,107.92,98.94,26.975,44.89,86.56,145.19,139.64,39.4,281.19,32.98,236.78,513.62,56.85,166.11,240.47,173.2,149.375,132,122.69,113.82,148.8,132.74,166.79,230.43,179.05,153.19,133.06
9/28/2022 20:00,296.73,300.72,98.67,41.33,108.04,99.37,27.11,45.05,86.77,145.66,140.48,39.36,282.2,33.19,236.88,513.45,56.98,166.53,241.03,173.83,150.17,131.97,122.71,114.26,149.8,133.08,167.77,230.98,179.23,152.98,133.37
9/28/2022 21:00,296.73,300.79,98.7,41.34,107.99,99.4,27.13,45.05,86.78,145.78,140.56,39.39,282.19,33.2,236.94,513.94,56.98,166.36,241.07,173.83,150.17,131.98,122.76,114.28,149.84,133.11,167.76,230.98,179.18,152.92,133.44
9/29/2022 15:00,291.76,293.79,96.21,40.495,105.8,97.61,26.36,43.86,86.66,144.15,137.17,38.94,276.16,31.86,234.86,507.87,56.54,164.82,235.44,170.24,146.09,130.64,121.07,112.41,143.2,132.69,164.9,228.94,180.04,152.58,128.02
9/29/2022 16:00,293.108,296.65,96.19,40.57,106.52,98.14,26.445,43.95,86.86,144.45,138.24,38.96,277.2,31.81,235.54,510.85,56.49,164.96,236.78,170.26,148.35,130.81,121.91,112.61,143.59,133.019,165.72,229.13,181.8,153.82,127.79
9/29/2022 17:00,291.77,295.61,95.12,40.35,106.09,97.27,26.38,43.98,86.9,144.61,137.65,38.62,277.5,31.7,234.41,507.17,56.26,164.55,235.27,169.36,147.33,129.76,121.44,112.31,142.14,132.69,164.99,228.48,180.45,154.08,126.3
9/29/2022 18:00,290.39,294.24,94.6,40.23,105.51,96.37,26.24,43.77,86.59,144.12,136.95,38.55,275.21,31.47,233.03,504.565,56.05,164.34,235,168.45,146.21,128.8,121.03,111.9,141.47,132,164.15,228.03,179.31,154.26,124.9
9/29/2022 19:00,290.06,294.43,94.83,40.23,105.54,96.47,26.235,43.92,86.36,143.84,136.91,38.64,275.5,31.235,232.75,503.98,56.07,163.93,234.91,168.5,146.1,128.59,120.85,111.64,140.755,131.97,164.3,227.03,178.98,154.27,123.92
9/29/2022 20:00,292.22,296.11,95.49,40.59,106.17,97.49,26.38,44.16,86.71,144.87,137.83,38.68,278.17,31.56,234.34,509.33,56.59,164.65,237.49,170.14,146.9,128.72,121.69,112.31,142.59,132.34,166.07,228.51,180.12,154.68,125.39
9/29/2022 21:00,292.21,296.11,95.33,40.57,106.16,97.45,26.38,44.16,86.64,144.77,137.79,38.64,278.33,31.55,234.4,508.83,56.57,164.53,237.5,170.07,146.81,128.7,121.63,112.3,142.48,132.25,165.9,228.41,180.06,154.68,125.33
9/30/2022 15:00,292.2,298.83,85.13,40.875,106.69,96.54,26.39,44.67,86.76,144.48,137.77,38.32,280.85,31.59,233.74,513.87,56.79,164.42,239,170.38,147.06,127.61,121.42,112.62,142.27,131.16,167.14,227.93,181.68,154.665,124.65
9/30/2022 16:00,291.34,296.86,84.4,40.605,105.92,96.66,26.28,44.46,86.88,144.54,137.31,38.315,279.28,31.575,232.32,513.5,56.45,164.67,237.62,169.71,146.9,127.73,120.82,112.31,141.32,131.22,166.55,227.1,181.44,154.94,123.55
9/30/2022 17:00,291.04,296.09,84.25,40.5,105.84,96.85,26.19,44.29,86.66,144.73,137.12,38.285,280.03,31.71,232.82,512.62,56.47,164.72,236.96,169.46,146.52,127.46,120.82,112.32,141.19,131.31,166.86,227.71,180.19,155.08,123.23
9/30/2022 18:00,289.84,294.78,83.62,40.3,105.5,95.99,26.07,44.14,86.6,144.38,136.26,38.18,279.28,31.66,231.91,510.57,56.42,164.45,235.65,168.65,145.61,127.12,120.03,111.98,140.36,130.86,165.03,227.15,179.15,154.54,122.64
9/30/2022 19:00,288.595,293.82,83.64,40.33,105,95.25,25.92,43.97,86.26,143.79,135.68,38.165,278.16,31.48,231.24,508.18,56.27,163.9,234.89,167.71,144.95,126.33,119.39,111.26,139.71,130.26,164.19,226.7,178.7,153.75,121.9
9/30/2022 20:00,287.24,293.11,83.11,40.02,104.65,94.46,25.785,43.93,86.2,143.79,134.94,38.01,276.62,31.41,230.84,505.9,56.07,163.64,232.86,166.97,143.99,126.4,118.84,110.57,138.03,129.88,164.16,225.41,177.89,153.23,121.17
9/30/2022 21:00,287.3,293.05,83.12,40,104.5,94.33,25.77,43.93,86.12,143.67,134.91,37.97,275.94,31.4,230.74,505.04,56.02,163.36,232.9,166.97,143.84,126.25,118.81,110.5,138.2,129.7,164.08,225.4,177.65,153.2,121.08
10/3/2022 15:00,293.42,299.76,84.91,41.18,107.03,95.8,26.81,45.53,86.8,150.79,139.02,39.125,283.16,32.04,234.34,513.32,56.45,163.41,237.44,172.13,146.29,127.7,121.31,112.76,141.22,131.92,171.82,229.34,181.35,155.47,125.23
10/3/2022 16:00,293.04,298.59,84.86,40.96,106.96,95.88,26.8,45.6,86.52,150.75,138.92,39.065,284.01,32.13,234.45,510.54,56.29,162.38,237.24,172.17,146.19,127.51,121.45,112.71,140.83,131.87,171.51,228.54,181.12,156.38,125.32
10/3/2022 17:00,293.26,299.06,85.41,41.02,107.09,95.93,26.89,45.53,86.5,150.66,138.59,39.26,284.53,32.295,235.01,509.75,56.56,162.13,237.82,172.46,146.34,128.1,121.55,112.9,141.42,132.08,171.41,228.99,180.67,156.08,125.31
10/3/2022 18:00,294.1801,299.02,85.77,41.195,107.36,96.44,27.075,45.52,86.64,151.12,139.17,39.25,284.43,32.4,235.67,512.57,56.59,162.08,239.45,172.99,147.23,128.39,121.79,113.16,142.07,132.3,171.99,229.34,182,156.56,125.97
10/3/2022 19:00,296.105,300.98,86.39,41.465,108.24,97.42,27.205,45.47,87.56,152.05,140.61,39.33,285.71,32.44,236.52,517.41,56.79,163.46,241.32,174.11,148.45,128.91,122.12,113.89,142.895,132.56,173.16,230.51,183.16,157.51,127.04
10/3/2022 20:00,294.8,299.19,85.4,41.29,107.72,97.11,26.95,45.28,87.57,151.68,140,39.18,283.68,32.42,235.33,515.42,56.66,163.22,240.66,173.04,147.81,128.54,121.55,113.19,142.44,132.54,171.4,230.43,181.69,157.1,126.04
10/3/2022 21:00,327.4492,299.15,85.4,41.29,107.73,97.13,26.97,45.28,87.55,151.73,140.02,39.16,283.7,32.43,235.34,515.51,56.65,163.2,240.74,173.04,147.9,128.51,121.51,113.22,142.45,132.53,171.23,230.44,181.65,157.07,126.05
10/4/2022 15:00,302.3301,310.73,88.83,41.86,112.09,100.58,27.69,46.26,88.24,157.04,144.85,39.635,289.9,33.02,238.99,521.95,57.22,165.28,249.59,177.42,156.2,129.94,125.31,115.6,145.75,134.45,179.38,232.65,185.19,159.61,132.28
10/4/2022 16:00,302.43,314.41,88.72,41.77,112.77,101.11,27.765,46.42,88.1,157.19,145.13,39.54,290.04,33.07,238.21,521.83,56.96,164.75,248.53,177.45,156.66,129.87,124.87,115.4,145.285,134.24,178.66,232.08,185.53,160.58,132.91
10/4/2022 17:00,302.02,313.95,88.56,41.64,112.44,101.03,27.525,46.36,88.29,156.92,144.58,39.48,289.25,33.115,238.19,519.85,56.73,165.28,248.07,177.33,156.17,129.82,124.91,115.34,144.86,134.03,178.69,232.45,185.33,160.73,132.34
10/4/2022 18:00,301.88,313.04,88.485,41.73,112.09,100.88,27.57,46.335,88.09,157.34,144.56,39.43,288.73,33.185,237.91,520.81,56.715,164.92,248.09,177.32,156.02,129.58,124.96,115.23,145.25,134.08,179.52,232.28,185.01,160.78,132.01
