Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
2018-02-14,249.3,262.58,67.96,42.09,115.03,104.6,45.38,52.348577399999996,113.63,96.23,49.51,184.69,68.49,159.99,228.78,44.1,129.67,90.81,143.98079415873877,109.02,80.68,147.82118064,232.0,41.8425,101.7,158.06,179.52,120.83,140.6,344.85
2018-02-15,252.5,267.68,68.29,44.08,115.51,105.18,45.92,53.38792074,112.53,96.56,49.74,185.27,69.78,160.78,226.02,44.78,131.23,92.66,146.89143130624885,113.12,82.41,149.01513563999998,234.87,43.2475,103.23,159.98,183.6,122.28,140.88,356.46
2018-02-16,251.96,267.62,68.3,44.33,114.68,106.53,45.56,53.67397854,112.14,96.79,50.15,186.97,70.92,157.79,229.37,44.98,133.15,92.0,147.47547362861107,112.86,82.6,149.17751352000002,236.67,43.1075,104.78,156.29,183.55,121.85,141.16,355.04
2018-02-20,249.35,264.89,67.49,44.06,114.71,105.98,46.32,52.424859479999995,110.98,97.19,48.92,186.71,70.91,157.16,226.66,43.99,130.87,92.72,147.77228202194271,114.35,81.34,148.20324624,235.07,42.9625,94.11,155.56,182.98,122.01,139.07,353.35
2018-02-21,247.72,263.4,67.05,43.31,115.19,105.05,45.94,52.014843299999995,109.06,97.5,47.96,183.06,69.63,158.64,225.13,43.34,129.91,91.49,147.49462255721312,114.48,80.24,147.05704944000001,232.18,42.7675,91.52,155.23,182.43,120.43,138.54,352.37
2018-02-22,249.49,261.43,67.13,42.94,114.98,105.24,45.8,52.03391382,109.89,97.35,47.87,185.47,69.67,160.66,227.09,43.52,129.91,91.73,146.78611219893764,113.0,80.84,146.31202152,236.0,43.125,92.77,158.86,182.45,120.38,137.64,355.92
2018-02-23,252.91,266.77,68.16,44.0,117.31,107.25,47.73,52.31997162,112.59,98.8,48.29,188.35,70.36,163.06,230.16,44.04,132.02,94.06,148.51909023742226,114.96,81.05,148.54710528,237.02,43.875,92.89,162.41,186.67,122.93,139.74,356.66
2018-02-26,256.92,271.26,69.65,45.36,118.77,109.81,49.11,53.454667560000004,114.6,101.64,49.09,188.46,70.6,163.58,234.06,44.03,132.07,95.42,149.84036631096302,116.65,81.63,151.46990712000002,244.14,44.7425,93.12,163.69,188.5,124.59,142.58,363.48
2018-02-27,253.96,267.93,68.03,45.04,117.36,104.87,49.91,52.17694272,113.61,99.58,48.04,184.98,69.14,160.66,232.52,43.62,131.67,94.2,147.37015452129984,116.47,80.54,149.53092420000002,240.78,44.5975,91.52,161.26,185.79,123.37,141.54,364.64
2018-02-28,250.2,262.93,67.03,44.78,115.5,103.16,49.29,51.70017972,111.92,97.51,47.74,182.27,68.89,157.74,226.16,43.22,129.88,93.77,144.67973005271324,116.25,78.52,148.84320612000002,235.51,44.53,90.01,154.63,183.77,122.94,139.0,362.21
2018-03-01,245.98,256.78,66.32,43.8,113.43,102.57,47.84,51.2043462,112.04,95.14,47.96,179.64,70.2,155.7,224.45,43.43,127.28,92.85,140.94568897531545,119.43,78.7,146.91377484,231.34,43.75,89.08,150.23,183.29,120.4,138.97,349.69
2018-03-02,245.35,258.12,65.89,44.06,113.32,102.99,48.98,51.83367336,111.64,95.6,48.26,178.46,70.58,148.27,225.19,43.72,128.82,93.05,141.83611415531027,121.92,79.5,147.56328636,230.37,44.0525,88.77,146.38,185.08,120.77,137.88,344.67
2018-03-05,248.84,263.12,65.05,44.52,115.06,103.41,49.75,51.8718144,113.15,96.66,48.71,181.74,70.55,151.03,228.38,43.89,129.79,93.64,142.19036933444804,122.5,80.29,149.9129898,232.81,44.205,89.98,151.12,190.13,121.88,139.58,352.75
2018-03-06,248.84,266.93,65.24,44.29,115.16,104.94,50.71,51.7764618,113.65,96.07,48.89,181.64,69.79,151.2,226.18,43.93,128.22,93.32,142.9754754071317,124.48,80.02,148.73813808,233.66,44.1675,89.06,153.75,190.35,121.06,141.39,348.92
2018-03-07,248.11,265.35,64.17,44.2,114.73,103.59,51.32,51.93856122,113.84,95.64,48.84,178.58,69.5,152.38,227.27,43.82,129.04,93.86,144.00951755164184,125.33,79.16,151.22156447999998,235.57,43.7575,87.74,151.51,187.53,121.85,138.88,347.04
