Date,Close/Last,Volume,Open,High,Low
04/24/2017,82.00,3467728,82.32,82.48,81.68
04/21/2017,82.56,4828600,84.40,84.40,82.00
04/20/2017,84.32,3607324,84.64,85.44,84.16
04/19/2017,84.96,6285070,88.24,88.40,84.16
04/18/2017,88.32,1810845,88.00,88.80,87.52
04/17/2017,88.48,1855609,89.04,89.20,88.32
04/13/2017,89.04,2171163,89.44,89.60,88.80
04/12/2017,88.88,3220336,89.92,90.08,88.64
04/11/2017,89.36,3064364,89.04,89.68,88.48
04/10/2017,89.12,2764163,88.56,89.12,88.32
04/07/2017,87.68,2401060,87.12,87.76,86.96
04/06/2017,86.88,2739679,86.56,87.04,86.40
04/05/2017,85.44,3619756,86.72,87.12,85.20
04/04/2017,85.68,3045923,85.04,85.92,84.72
04/03/2017,84.40,2099411,84.92,85.04,84.16
03/31/2017,85.12,2426790,84.16,85.28,84.08
03/30/2017,84.56,3567726,83.76,84.72,83.52
03/29/2017,82.96,2893743,81.44,83.20,81.36
03/28/2017,81.20,2225853,80.88,81.84,80.72
03/27/2017,80.32,2810814,79.44,80.36,79.04
03/24/2017,80.72,2014251,80.40,80.80,79.84
03/23/2017,80.08,2323200,80.32,80.56,79.92
03/22/2017,80.96,2793505,80.12,81.12,79.04
03/21/2017,80.88,3099039,82.40,82.64,80.56
03/20/2017,82.204,1720933,82.08,82.88,81.76
03/17/2017,82.64,2235368,83.36,83.44,82.56
03/16/2017,82.88,2801615,83.12,83.20,82.32
03/15/2017,83.04,4259774,82.48,83.28,81.92
03/14/2017,81.52,5453386,80.88,81.68,80.16
03/13/2017,82.24,5134378,82.32,82.72,81.76
03/10/2017,82.32,5451381,84.16,84.16,82.00
03/09/2017,84.24,6022544,84.56,84.72,82.56
03/08/2017,85.36,8196364,88.88,89.72,84.96
03/07/2017,90.16,1359956,91.04,91.12,90.08
03/06/2017,90.24,1953559,90.56,90.88,89.9216
03/03/2017,90.32,1803199,89.52,90.64,89.44
03/02/2017,89.36,2708148,89.68,90.36,89.20
03/01/2017,91.20,1818010,92.08,92.40,91.20
02/28/2017,91.60,2110789,90.88,91.72,90.24
